1.320873186401465205e+02,1.345764284490461478e+02,1.011818723224450594e+02,1.006487503624483821e+02,1.615566967505869798e+02,8.589043103665763113e+01,1.206490670494757182e+02,1.154266218671379676e+02,1.230109406985126981e+02,2.051380741877208607e+02
1.330632698191812153e+02,1.290449295041732398e+02,1.077153116732044822e+02,9.852558353071586339e+01,1.604666417644180001e+02,9.041700424603504871e+01,1.208135980486008094e+02,1.135775483793021152e+02,1.207077810079583173e+02,2.038548282746127427e+02
1.284717148957581969e+02,1.333588785125301399e+02,1.067544207582788545e+02,1.014029612300443119e+02,1.557655527524297270e+02,9.109490132175243104e+01,1.249256782884394426e+02,1.154693863211364118e+02,1.210110802993856396e+02,2.030991954991669104e+02
1.301938172608784896e+02,1.263572420508187690e+02,1.046466530887805533e+02,1.032990335881529091e+02,1.581327567743306588e+02,9.416131584605318494e+01,1.255179125570324032e+02,1.142744607722902828e+02,1.133336049938787511e+02,1.997988050391904835e+02
1.278757796585766613e+02,1.320368695854668317e+02,1.050803591003477209e+02,1.007858865903385919e+02,1.558907590015615483e+02,9.007892087249149426e+01,1.213466601337584336e+02,1.128543147638041262e+02,1.250081553203011993e+02,2.003026132372464474e+02
1.326348878649650658e+02,1.286951308438238755e+02,1.060482352832764548e+02,1.047748171205963672e+02,1.586382058468474554e+02,8.998932327406961917e+01,1.291043951660092546e+02,1.156287346615133202e+02,1.263063205090148102e+02,2.046006477746614394e+02
1.227723653120192893e+02,1.312098298297854910e+02,1.039761301515138001e+02,1.050223036328256399e+02,1.517958884602689125e+02,9.297728399019631240e+01,1.234195653401437482e+02,1.120470839057249179e+02,1.281785283197842489e+02,2.048262745417499389e+02
1.264470225165771922e+02,1.362423304380274658e+02,1.005182833068342774e+02,1.059209167939168310e+02,1.588283395913495895e+02,9.127980023109874708e+01,1.221681468871467047e+02,1.170280606919451571e+02,1.304601783722688424e+02,2.064409171000557706e+02
1.212363929817771293e+02,1.335766378454485164e+02,1.011448309370376535e+02,1.027832785684314558e+02,1.593804825800506819e+02,8.630846959494249404e+01,1.193981062318262616e+02,1.214611904188969476e+02,1.317233911000321314e+02,2.032176942073528494e+02
1.285950449764769417e+02,1.349031365235919395e+02,9.953595914287068069e+01,1.092588360299218380e+02,1.588296186168623763e+02,9.670850450125031728e+01,1.137458636626170119e+02,1.287405664956585269e+02,1.258595439486016971e+02,2.000249647765446355e+02
1.223353063221262289e+02,1.293870634067362460e+02,1.045563412636628016e+02,1.118637927363557338e+02,1.586395141559600859e+02,9.840442079564698474e+01,1.177195584124581131e+02,1.202842558648560072e+02,1.201308330746144293e+02,1.944873150617598867e+02
1.128226468787578511e+02,1.258940013035531678e+02,1.044682692018693331e+02,1.177414742849199598e+02,1.618455859459433839e+02,9.882007405435919623e+01,1.115506755866487225e+02,1.252572020873517147e+02,1.161627804662328742e+02,1.929542867215575654e+02
1.156646679457381595e+02,1.279605590326975459e+02,1.040603195460009829e+02,1.178614331038504162e+02,1.625027865203435908e+02,1.150866910321352776e+02,1.144575285367835562e+02,1.306293461046341235e+02,1.180395047004464431e+02,1.841251805427310444e+02
1.228527105483826887e+02,1.244131364332661462e+02,1.051358096668960940e+02,1.109587099102131020e+02,1.566738756958337149e+02,1.214069519156062142e+02,1.201695434534848204e+02,1.346174458505095117e+02,1.220237726502695637e+02,1.839791405857359052e+02
1.228996966055413935e+02,1.315663064650107401e+02,9.771561070045574127e+01,1.079072575553203848e+02,1.644436926706899840e+02,1.315673029193076218e+02,1.127382568128227263e+02,1.375662194939358756e+02,1.189166052816859747e+02,1.791913941455642600e+02
1.318093527721412670e+02,1.194530563965007275e+02,8.990492541888642108e+01,1.074192694807135382e+02,1.645619363843564429e+02,1.163257408336886698e+02,1.102427049197242468e+02,1.275540052702950078e+02,1.204875596198894669e+02,1.729796645633762466e+02
1.434222549138321767e+02,1.255386766858681398e+02,8.476678711408962386e+01,1.158021476024819236e+02,1.632093536190656380e+02,1.185878352275879166e+02,1.128645925731282631e+02,1.240541438808307078e+02,1.161580702632495559e+02,1.780984992826385565e+02
1.199971608548632531e+02,1.083562950813839052e+02,8.112599232527735182e+01,1.126404317124652152e+02,1.654473627968398830e+02,1.045994090807351284e+02,1.034138917503830299e+02,1.215820378151107235e+02,1.194858606052292203e+02,1.799088072962443050e+02
1.114407710395630033e+02,1.123301921773939114e+02,8.115859796649647251e+01,1.143967920475803481e+02,1.619017275925569095e+02,1.112632546615553508e+02,1.071350181807385837e+02,1.324488176212809663e+02,1.201768388892450901e+02,1.758295164730986642e+02
1.160704739853336065e+02,1.048182758732875186e+02,8.597491352109270224e+01,1.036650337567446911e+02,1.405542105491600751e+02,1.063837540822124055e+02,9.858149427325727743e+01,1.204164913005003967e+02,1.072746282272857314e+02,1.721906949789485566e+02
1.192529854901399204e+02,1.090468674242342786e+02,9.207843247365039474e+01,1.069178297947483429e+02,1.189859453573940158e+02,1.187414750672272419e+02,9.988541299694716713e+01,1.260610825242639379e+02,1.231701884961394740e+02,1.619736809971880689e+02
1.237172461936581129e+02,1.267929329849528699e+02,1.007641513489199667e+02,9.876428830307365558e+01,1.168835123415149440e+02,1.189500892130940457e+02,9.218223751041381320e+01,1.180199736851743069e+02,1.125931358009371337e+02,1.555610063739175359e+02
1.147475845371140935e+02,1.201576676972412088e+02,9.568609293323059717e+01,1.025496739606924450e+02,1.137304001289707855e+02,1.152718713846304297e+02,1.012154483998383938e+02,1.212212528387969286e+02,1.191180467729242025e+02,1.564314778558009777e+02
9.607785456235158961e+01,1.176594564934495821e+02,9.783816117725382355e+01,1.035079300849123030e+02,1.089483042221514779e+02,1.194679431969471608e+02,9.274027192132754749e+01,1.427764870733996929e+02,1.202741338781936946e+02,1.742653942114809809e+02
9.069325613108770767e+01,1.147230166698764293e+02,8.047546991756937018e+01,1.022701496437859987e+02,1.120091167420765714e+02,1.345926224169841987e+02,9.973668085510341541e+01,1.432005900795654156e+02,1.137929867795206320e+02,1.806566824772798725e+02
1.000344756413925467e+02,1.248039949113730671e+02,7.829119097263000526e+01,1.165875626085526449e+02,1.185843652982012770e+02,1.177949137189289672e+02,1.079419754275280781e+02,1.264366248105230000e+02,1.052388780182579211e+02,1.893880060832077277e+02
